emp_no,first_name,last_name,birthdate,gender,hire_date,dept_no,dept_name
84459,Amalendu,Barreiro,1954-12-30,M,1986-11-20,d005,Development
84475,Kien,Erni,1952-03-20,F,1988-04-05,d005,Development
84487,Apostol,Hashii,1954-02-27,M,1986-12-17,d005,Development
84502,Murthy,Tomescu,1955-01-01,M,1988-11-20,d005,Development
84510,Matt,Leaver,1953-03-22,M,1988-03-17,d005,Development
84552,Pramod,Sidou,1953-04-02,F,1986-05-18,d005,Development
84553,Ekawit,Lamparter,1952-11-26,F,1986-07-31,d004,Production
84568,Denny,Peltason,1955-03-29,M,1986-12-30,d005,Development
84578,Shigeaki,Chorvat,1954-05-01,M,1986-05-18,d003,Human Resources
84587,Sangeeta,Bressoud,1955-12-05,F,1985-11-24,d005,Development
84596,Poornachandra,Picht,1952-04-08,F,1986-05-26,d004,Production
84600,Sham,Chachaty,1955-06-08,F,1987-05-02,d005,Development
84606,Gully,Kawashimo,1953-11-22,M,1985-02-17,d005,Development
84626,Yonghong,Pena,1955-08-04,M,1988-03-10,d005,Development
84629,Heon,Kaltofen,1954-08-15,M,1986-12-18,d007,Sales
84656,Danai,Lubachevsky,1952-06-08,F,1986-09-27,d004,Production
84662,Sanjeeva,Kalafatis,1952-11-14,M,1985-06-14,d007,Sales
84671,Lenore,Dalphin,1954-07-29,M,1987-03-28,d005,Development
84672,Mihalis,Lamparter,1952-06-28,F,1987-04-14,d007,Sales
84685,Alejandra,Jullig,1953-09-26,M,1985-02-16,d005,Development
84686,Rosli,Vieri,1954-06-07,F,1987-07-23,d005,Development
84707,Odinaldo,Ushiama,1953-10-14,M,1987-08-27,d004,Production
84720,Akemi,Champarnaud,1953-01-15,F,1986-04-30,d007,Sales
84722,Hercules,Slutz,1952-08-09,F,1985-12-11,d004,Production
84725,Zejun,Boyle,1954-10-01,M,1987-09-16,d004,Production
84734,Khedija,Kadhim,1954-06-12,M,1987-07-27,d005,Development
84743,Juichirou,Picaronny,1954-09-12,M,1988-07-07,d005,Development
84747,Yoshinari,Felcyn,1953-04-25,M,1988-12-06,d007,Sales
84748,Jianhao,Crelier,1953-10-25,F,1986-09-09,d004,Production
84748,Jianhao,Crelier,1953-10-25,F,1986-09-09,d009,Customer Service
84758,Toong,Usery,1955-12-08,M,1987-07-10,d004,Production
84758,Toong,Usery,1955-12-08,M,1987-07-10,d006,Quality Management
84773,Naraig,Frolund,1954-04-19,M,1986-02-07,d005,Development
84797,Tadanori,Baig,1953-08-18,M,1985-08-27,d004,Production
84809,Hironoby,Zobel,1953-06-20,M,1988-10-21,d006,Quality Management
84821,Magy,Vieri,1954-05-07,M,1988-11-13,d007,Sales
84827,Moheb,Schmittgen,1955-12-01,M,1985-05-21,d006,Quality Management
84849,Kenroku,Carrera,1954-06-18,M,1986-10-17,d004,Production
84860,Paris,Angot,1953-05-19,M,1986-09-28,d006,Quality Management
84883,Vishv,Khalil,1952-11-18,M,1987-05-08,d001,Marketing
84883,Vishv,Khalil,1952-11-18,M,1987-05-08,d007,Sales
84901,Lucien,Peak,1953-12-16,M,1987-06-24,d007,Sales
84907,Miomir,Smailagic,1955-03-04,F,1987-11-22,d007,Sales
84910,Kaijung,Mondadori,1954-10-19,M,1988-11-17,d008,Research
84916,Saddek,Jiafu,1954-07-03,M,1985-04-12,d002,Finance
84917,Rafael,Fetvedt,1955-03-23,M,1986-06-07,d005,Development
84931,Basem,Sommer,1955-11-12,F,1986-06-08,d008,Research
84933,Sailaja,Plessier,1953-07-20,M,1986-07-12,d004,Production
84943,Hugo,Benantar,1954-05-04,F,1988-11-02,d004,Production
84945,DeForest,Hinsberger,1952-10-16,F,1987-04-30,d002,Finance
84974,Baocai,Pell,1952-10-21,M,1986-04-16,d005,Development
84976,Eran,Perez,1955-10-27,M,1985-11-29,d003,Human Resources
84982,Gino,Biron,1953-03-08,M,1985-02-03,d001,Marketing
84983,Shigeo,Bashian,1953-06-19,M,1985-07-09,d004,Production
84994,Seongbae,Haraldson,1955-02-22,M,1988-05-02,d008,Research
84999,Turgut,Koblitz,1953-01-27,M,1988-10-04,d007,Sales
85007,Tze,Hiyoshi,1953-09-26,M,1987-08-25,d009,Customer Service
85015,Lijia,Lipner,1952-03-14,F,1987-06-01,d001,Marketing
85017,Falguni,Swiler,1952-06-23,M,1986-07-12,d007,Sales
85017,Falguni,Swiler,1952-06-23,M,1986-07-12,d009,Customer Service
85018,Marjo,Billingsley,1953-12-27,M,1987-07-07,d004,Production
85020,Tiina,Peir,1955-01-19,M,1986-03-27,d001,Marketing
85024,Zeydy,Hmelo,1953-11-07,M,1987-12-24,d001,Marketing
85028,Ebru,Heydon,1952-12-07,F,1987-08-30,d007,Sales
85033,Garnet,Luke,1952-12-31,F,1985-04-03,d002,Finance
85040,Chikako,Legleitner,1954-06-09,F,1985-12-07,d001,Marketing
85057,Charlene,Sadowsky,1952-06-11,F,1987-05-17,d005,Development
85057,Charlene,Sadowsky,1952-06-11,F,1987-05-17,d006,Quality Management
85062,Vasilis,Luks,1952-11-10,F,1988-08-13,d004,Production
85079,Shan,Wossner,1955-04-05,M,1988-09-19,d007,Sales
85080,Munir,Hofmeyr,1954-04-12,M,1987-11-27,d004,Production
85096,Xinglin,Feinberg,1954-05-19,M,1986-08-18,d005,Development
85109,Ottavia,Rebaine,1955-09-29,F,1985-04-16,d006,Quality Management
85111,Sastry,Kavraki,1952-04-10,F,1986-05-10,d007,Sales
85119,Xiaobin,Himler,1953-06-12,M,1987-12-01,d001,Marketing
85139,Joydip,Tagansky,1953-05-02,F,1987-03-20,d009,Customer Service
85146,Hironobu,Nittel,1954-12-10,M,1987-12-02,d003,Human Resources
85150,Olivera,Cangellaris,1953-01-28,F,1988-04-06,d004,Production
85154,Moss,Narahara,1955-12-19,M,1986-04-24,d002,Finance
85154,Moss,Narahara,1955-12-19,M,1986-04-24,d003,Human Resources
85159,Kendra,Buescher,1953-07-24,M,1986-07-06,d001,Marketing
85173,Stepehn,Coombs,1955-08-23,M,1988-01-27,d002,Finance
85173,Stepehn,Coombs,1955-08-23,M,1988-01-27,d003,Human Resources
85184,Gretta,Peng,1954-09-26,M,1987-04-30,d005,Development
85195,Jiafu,Quadeer,1955-12-21,M,1986-11-12,d002,Finance
85199,Souichi,Barbanera,1954-08-11,M,1986-12-25,d005,Development
85200,Ebbe,Serna,1954-11-11,F,1987-03-12,d004,Production
85200,Ebbe,Serna,1954-11-11,F,1987-03-12,d009,Customer Service
85202,Guttorm,Erdi,1954-06-13,M,1985-09-17,d004,Production
85204,Moni,Silva,1952-08-19,M,1986-12-11,d007,Sales
85206,Shahar,Navazio,1952-08-05,M,1986-01-22,d005,Development
85210,Yolla,Openshaw,1953-04-28,F,1987-01-20,d001,Marketing
85215,Along,Detkin,1952-08-22,M,1988-08-02,d007,Sales
85219,Anyuan,Zaiane,1953-05-19,F,1986-08-27,d005,Development
85220,Kristin,Lipner,1952-05-16,M,1986-03-10,d005,Development
85220,Kristin,Lipner,1952-05-16,M,1986-03-10,d009,Customer Service
85225,Felicidad,Dulli,1955-01-29,F,1985-04-20,d008,Research
85230,Gal,Demke,1952-07-01,F,1985-05-17,d007,Sales
85230,Gal,Demke,1952-07-01,F,1985-05-17,d009,Customer Service
85241,Martijn,Falck,1954-11-06,M,1988-08-22,d003,Human Resources
85242,Kirk,Ernst,1954-10-12,F,1988-02-13,d003,Human Resources
85256,Odinaldo,Kroha,1953-03-14,M,1985-06-03,d004,Production
85258,Elzbieta,Schwabacher,1953-04-07,M,1988-06-27,d006,Quality Management
85264,Annemarie,Silva,1952-11-18,M,1985-08-21,d004,Production
85267,Masaru,Winter,1953-06-23,M,1985-10-23,d007,Sales
85278,Kamakshi,Karnin,1952-11-11,M,1988-11-19,d005,Development
85281,Tamiya,Grospietsch,1952-08-28,F,1985-08-09,d006,Quality Management
85295,Zvonko,Kroon,1952-05-18,F,1987-09-15,d004,Production
85300,Panayotis,Domenig,1955-08-12,M,1986-11-27,d005,Development
85318,Navid,Hanratty,1955-11-02,F,1988-05-18,d004,Production
85325,Nagui,Kadhim,1952-07-06,F,1988-07-14,d004,Production
85325,Nagui,Kadhim,1952-07-06,F,1988-07-14,d009,Customer Service
85328,Kien,Kitsuregawa,1953-06-23,F,1988-06-12,d005,Development
85344,Owen,Dayana,1954-06-13,M,1987-12-20,d008,Research
85347,Heeju,Prochazka,1952-06-30,M,1986-04-04,d008,Research
85353,Kien,Tasistro,1952-05-17,F,1988-08-02,d003,Human Resources
85371,Suebskul,Lanphier,1952-10-14,F,1985-07-30,d007,Sales
85374,Hairong,Herber,1952-03-07,M,1987-05-05,d005,Development
85377,Ishfaq,Vecchio,1954-11-23,M,1986-04-25,d004,Production
85385,Alper,Bennis,1954-05-18,F,1986-03-24,d009,Customer Service
85391,Aleksander,Glinert,1955-05-03,M,1986-04-18,d002,Finance
85391,Aleksander,Glinert,1955-05-03,M,1986-04-18,d003,Human Resources
85394,Sastry,Conta,1953-08-31,F,1987-10-20,d005,Development
85406,Serap,Matzke,1953-07-27,F,1986-05-08,d007,Sales
85416,Haldun,Melton,1954-10-08,M,1987-07-31,d005,Development
85433,Eberhardt,Stanfel,1955-07-04,F,1986-03-18,d006,Quality Management
85463,Kyoichi,Picht,1952-08-10,F,1988-10-11,d004,Production
85469,Sasan,Schmiedel,1954-07-17,M,1988-06-23,d004,Production
85470,Domenick,Mahmud,1955-06-23,F,1985-02-10,d005,Development
85470,Domenick,Mahmud,1955-06-23,F,1985-02-10,d008,Research
85489,Adas,Zwicker,1953-02-27,M,1988-09-12,d007,Sales
85494,Lech,Gulik,1953-07-25,F,1985-08-16,d009,Customer Service
85504,Ghassan,Streit,1953-11-10,M,1987-11-08,d004,Production
85513,Yagil,Spieker,1955-09-15,M,1988-04-11,d002,Finance
85524,Lillian,Tokunaga,1954-02-17,F,1986-03-09,d005,Development
85525,Chenyi,Schlenzig,1953-01-05,M,1986-01-24,d009,Customer Service
85526,Tzvetan,Frolund,1952-07-24,F,1987-12-19,d004,Production
85532,Jinxi,Imataki,1954-11-03,F,1986-03-07,d005,Development
85537,Tzu,Bernatsky,1955-04-11,F,1986-03-26,d002,Finance
85537,Tzu,Bernatsky,1955-04-11,F,1986-03-26,d007,Sales
85551,Mohit,Perry,1954-02-19,M,1988-01-06,d006,Quality Management
85552,Atilio,Perko,1955-11-20,M,1985-09-06,d005,Development
85555,Parke,Morrow,1955-08-23,M,1986-02-25,d005,Development
85570,Shigehito,Karlin,1955-09-27,M,1986-04-05,d003,Human Resources
85575,Kiyotoshi,Matzov,1952-11-04,M,1986-06-03,d003,Human Resources
85577,Deniz,Sadowski,1954-01-21,M,1988-04-14,d009,Customer Service
85583,Sanjeeva,Hiyoshi,1952-02-16,M,1985-06-18,d005,Development
85589,Amstein,Bressoud,1953-05-25,F,1985-12-13,d004,Production
85607,Yucai,Hertweck,1952-06-16,F,1988-02-05,d004,Production
85609,Otmar,Benner,1955-03-30,M,1986-05-12,d005,Development
85620,Yoshinari,Chvatal,1953-01-05,M,1988-12-30,d008,Research
85621,Steen,Peha,1955-02-14,M,1987-09-19,d007,Sales
85622,Berthier,Dengi,1954-07-12,M,1985-02-04,d001,Marketing
85624,Ayonca,Keustermans,1955-07-11,M,1986-06-01,d008,Research
85631,Munehiro,Murtagh,1952-06-23,M,1986-07-31,d008,Research
85633,Salvador,Snedden,1953-02-27,M,1987-04-30,d001,Marketing
85641,Breannda,Buescher,1955-02-03,M,1987-05-10,d007,Sales
85645,Henk,Ashish,1952-12-16,M,1985-10-25,d005,Development
85647,Kristian,Waymire,1954-11-18,M,1985-11-25,d007,Sales
85669,Yishay,Denis,1954-09-01,M,1987-04-12,d004,Production
85675,Ziya,Spell,1955-01-12,M,1987-05-04,d005,Development
85692,Marin,Petersohn,1953-04-05,M,1987-11-06,d004,Production
85696,Wuxu,Mitzlaff,1953-06-23,M,1985-10-17,d002,Finance
85696,Wuxu,Mitzlaff,1953-06-23,M,1985-10-17,d007,Sales
85708,Steen,Otillio,1955-12-28,M,1986-08-30,d004,Production
85719,Satosi,Rosti,1954-02-04,M,1988-09-04,d007,Sales
85739,Fumino,Benzaken,1952-09-28,F,1985-09-15,d004,Production
85743,Ramalingam,Wissmann,1952-08-21,M,1988-01-24,d007,Sales
85755,Aloys,Ozeri,1954-08-03,F,1985-06-01,d007,Sales
85757,Kannan,Bach,1953-06-21,F,1987-06-07,d003,Human Resources
85761,Kazuyasu,Hofting,1954-11-13,M,1987-11-12,d004,Production
85775,Georgy,Engberts,1955-04-04,M,1987-10-28,d004,Production
85776,Dante,Reutenauer,1953-12-13,F,1985-05-01,d007,Sales
85784,Nechama,Cronau,1953-04-23,M,1985-12-26,d007,Sales
85786,Rafail,Chaudhuri,1952-07-20,F,1988-09-24,d009,Customer Service
85796,Honglan,Boissier,1955-08-23,M,1986-04-15,d007,Sales
85799,Radhika,Parveen,1953-09-12,M,1985-12-14,d008,Research
85811,Dayanand,Bain,1955-11-06,F,1988-08-06,d004,Production
85812,Seshu,Erbe,1953-07-17,F,1985-09-21,d005,Development
85825,Hongzhu,Zedlitz,1955-11-13,F,1988-10-12,d007,Sales
85827,Basant,Schach,1954-01-30,M,1988-01-19,d007,Sales
85835,Pantung,Gyorkos,1952-03-28,M,1985-10-25,d004,Production
85840,Kazuhiko,Reinhart,1954-01-13,M,1986-05-14,d004,Production
85850,Leszek,Usdin,1952-05-01,M,1988-02-20,d005,Development
85866,Dinkar,Baek,1955-06-11,F,1987-03-23,d007,Sales
85876,Kellyn,Merks,1952-11-18,M,1987-02-23,d004,Production
85883,Takahito,Reghbati,1953-01-14,M,1988-11-14,d005,Development
85892,Rasikan,Binkley,1954-01-08,F,1987-07-21,d006,Quality Management
85894,Teunis,Eugenio,1955-05-31,M,1987-08-30,d005,Development
85899,Chinhyun,Zaiane,1954-01-02,F,1988-08-02,d003,Human Resources
85901,Tommaso,Hagimont,1952-04-08,M,1985-12-11,d007,Sales
85910,Nishit,Lemarechal,1955-02-28,M,1985-08-09,d008,Research
85913,Anwar,Rehfuss,1955-05-27,M,1986-01-22,d004,Production
85924,Gita,Menhardt,1954-02-08,F,1986-04-11,d005,Development
85939,Xinyu,Schlegelmilch,1954-09-06,M,1986-12-03,d007,Sales
85941,Sampalli,Lunt,1954-11-07,M,1986-07-23,d002,Finance
85942,Jaber,Sankaranarayanan,1953-05-26,M,1987-05-23,d006,Quality Management
85949,Thodoros,Penttonen,1955-04-01,M,1985-11-02,d004,Production
85958,Fusako,Vadhan,1954-05-24,M,1986-12-05,d001,Marketing
85968,Idoia,Lorch,1955-10-02,M,1986-12-27,d005,Development
85988,Aiichiro,Brlek,1952-05-19,M,1985-06-06,d007,Sales
85990,Saeko,Jakobus,1952-08-08,M,1988-01-30,d004,Production
85999,Arch,Dymetman,1955-03-16,F,1987-07-21,d009,Customer Service
86003,Khaled,Zielinski,1953-08-20,F,1988-02-21,d004,Production
86003,Khaled,Zielinski,1953-08-20,F,1988-02-21,d005,Development
86005,Sahrah,Samarati,1952-11-21,F,1985-12-26,d009,Customer Service
86014,Maris,Zeilberger,1953-04-16,M,1985-04-16,d005,Development
86016,Eldridge,Compeau,1952-07-25,F,1986-01-15,d004,Production
86023,Yuqun,Braunschweig,1955-06-03,F,1986-09-30,d001,Marketing
86029,Yuguang,Cronau,1952-02-03,F,1988-05-29,d004,Production
86029,Yuguang,Cronau,1952-02-03,F,1988-05-29,d005,Development
86037,Khaled,Badache,1952-06-11,F,1988-04-09,d007,Sales
86037,Khaled,Badache,1952-06-11,F,1988-04-09,d009,Customer Service
86045,Leah,Kavanagh,1952-07-08,M,1988-03-09,d004,Production
86047,Ebru,Suppi,1953-10-29,M,1988-04-20,d004,Production
86047,Ebru,Suppi,1953-10-29,M,1988-04-20,d005,Development
86052,Hidekazu,Badache,1954-11-20,M,1986-01-26,d001,Marketing
86060,Arvind,Luce,1953-11-01,M,1985-10-06,d009,Customer Service
86062,Zengping,Anido,1955-06-08,M,1988-05-30,d001,Marketing
86065,Suebskul,Fetvedt,1955-09-02,M,1987-01-27,d005,Development
86070,Diederik,Restivo,1952-09-28,M,1985-07-23,d005,Development
86071,Premsyl,Kavvadias,1955-07-17,M,1987-05-16,d007,Sales
86074,Susanne,Zirintsis,1955-06-15,F,1988-05-07,d002,Finance
86081,Valery,Iwayama,1953-07-15,M,1985-11-28,d003,Human Resources
86082,Marsha,Redmiles,1954-08-25,M,1986-12-14,d008,Research
86083,Parke,Spell,1955-05-11,F,1986-05-18,d005,Development
86111,Flemming,Mondadori,1955-06-23,M,1985-10-24,d006,Quality Management
86139,Arif,Lichtman,1952-02-07,M,1985-09-24,d002,Finance
86155,Tadahiko,Luke,1954-03-17,F,1985-02-08,d005,Development
86157,Kwangsub,Demizu,1955-02-10,M,1988-05-11,d004,Production
86164,Adit,Rothe,1955-06-25,F,1986-12-08,d009,Customer Service
86175,Marc,Herbst,1955-10-11,F,1987-06-11,d005,Development
86178,Sakthirel,Krogh,1953-08-04,M,1987-07-06,d003,Human Resources
86183,Takahiro,Baja,1954-11-10,F,1988-09-01,d004,Production
86196,Ugo,Cincotta,1955-08-27,M,1986-02-12,d004,Production
86196,Ugo,Cincotta,1955-08-27,M,1986-02-12,d008,Research
86211,Shih,Vanwelkenhuysen,1952-06-02,F,1987-05-17,d004,Production
86217,Mari,Asrin,1955-10-21,F,1988-01-07,d005,Development
86224,Shaunak,Ishibashi,1954-02-05,M,1985-04-04,d008,Research
86252,Mahendra,Selenyi,1955-08-14,F,1988-05-23,d007,Sales
86267,Masato,Guting,1953-05-22,F,1987-08-27,d005,Development
86269,Kristinn,Swift,1953-04-18,M,1986-12-08,d007,Sales
86270,Prodip,Menhoudj,1954-02-01,F,1985-08-30,d002,Finance
86271,Ipke,Llado,1954-04-23,M,1988-04-06,d009,Customer Service
86275,Ipke,Genin,1953-04-13,M,1987-06-20,d004,Production
86282,Martien,Baak,1954-05-23,M,1986-07-24,d001,Marketing
86284,Fabrizio,Wrigley,1954-01-16,M,1988-10-30,d005,Development
86287,Masami,Liesche,1954-05-03,F,1987-05-11,d002,Finance
86297,Susuma,Feldmann,1952-12-15,F,1985-03-31,d005,Development
86305,Nadjib,Weisert,1952-11-19,M,1988-08-05,d004,Production
86308,Dipankar,Muhling,1955-10-28,F,1988-06-08,d004,Production
86321,Shiv,Vasanthakumar,1953-03-01,M,1988-05-25,d005,Development
86342,Marit,Boguraev,1952-12-14,M,1985-07-02,d005,Development
86351,Jackson,Staylopatis,1954-01-18,F,1987-06-15,d007,Sales
86357,Rosalyn,Sessa,1953-02-23,F,1985-07-04,d004,Production
86364,Shushma,Decaestecker,1952-07-19,F,1986-03-11,d006,Quality Management
86369,Barton,Stemann,1955-01-27,M,1986-02-21,d004,Production
86395,Duke,Grospietsch,1954-07-08,F,1988-09-22,d007,Sales
86404,Jungsoon,Quaggetto,1954-11-07,F,1987-10-21,d005,Development
86405,Sreekrishna,Bale,1953-01-05,M,1986-05-09,d006,Quality Management
86416,Kazuhiro,Budinsky,1955-05-16,M,1988-12-17,d004,Production
86416,Kazuhiro,Budinsky,1955-05-16,M,1988-12-17,d009,Customer Service
86436,Hilari,Kropf,1954-07-26,M,1988-02-07,d008,Research
86437,Zvonko,Bednarek,1954-12-31,F,1985-05-22,d005,Development
86445,Chaoyi,Wynblatt,1955-11-26,M,1985-04-27,d001,Marketing
86448,Fumino,Garnier,1952-06-05,M,1986-03-04,d004,Production
86459,Gritta,Etalle,1952-12-18,M,1988-03-06,d008,Research
86480,Navid,Tramer,1953-09-30,F,1988-11-07,d006,Quality Management
86483,Shigenori,Gill,1952-09-22,F,1987-02-27,d003,Human Resources
86491,Shuzo,Conta,1955-01-05,F,1985-12-18,d005,Development
86494,Masato,Perng,1953-03-24,M,1988-12-30,d008,Research
86499,Lech,Escriba,1954-02-26,F,1988-01-09,d001,Marketing
86513,Yishay,Murtha,1953-09-03,M,1986-10-04,d003,Human Resources
86527,Toshiko,Pollacia,1953-05-30,F,1987-02-11,d009,Customer Service
86539,Adam,Junet,1953-10-05,F,1988-10-06,d003,Human Resources
86554,George,Itschner,1955-04-08,M,1986-09-02,d004,Production
86559,Weiye,Tsukuda,1955-08-28,F,1985-12-22,d005,Development
86561,Thodoros,Frolund,1952-08-26,F,1988-10-02,d005,Development
86564,Jaideep,Theuretzbacher,1952-10-18,M,1986-03-12,d006,Quality Management
86575,Berthier,Sinitsyn,1954-10-01,M,1988-02-15,d001,Marketing
86600,Baocai,Baba,1954-05-21,M,1987-03-31,d002,Finance
86608,Honglan,Shigei,1952-06-01,F,1987-11-13,d007,Sales
86612,Yuchang,McAffer,1954-01-09,M,1987-09-04,d007,Sales
86617,Mingsen,Desikan,1954-01-07,M,1987-10-27,d002,Finance
86626,Sashi,Polajnar,1952-05-08,F,1987-06-16,d007,Sales
86629,Yolla,Sommer,1953-09-28,M,1987-02-20,d002,Finance
86631,Tristan,Isaac,1954-08-12,F,1985-12-05,d005,Development
86634,Odysseas,Terlouw,1952-06-09,M,1988-06-10,d005,Development
86641,Kamran,Gladwell,1953-12-02,M,1986-07-15,d006,Quality Management
86654,Jeane,Taubenfeld,1952-03-18,F,1986-03-28,d007,Sales
86667,King,Slobodova,1952-09-09,M,1988-06-06,d004,Production
86674,Fumiya,Candan,1952-05-22,F,1985-05-25,d008,Research
86690,Carrsten,Whitcomb,1954-10-28,M,1986-09-08,d004,Production
86691,Kagan,Serdy,1953-07-10,M,1987-06-28,d001,Marketing
86715,Katsuo,Farrag,1954-09-04,F,1988-12-04,d004,Production
86746,Parke,Seiwald,1954-12-06,F,1988-01-28,d005,Development
86751,Feiyu,Swick,1953-09-03,M,1986-02-21,d004,Production
86754,Guadalupe,Vigier,1955-11-29,F,1987-05-08,d007,Sales
86772,Kayoko,Chepyzhov,1954-06-13,M,1988-08-25,d009,Customer Service
86776,Palash,Danecki,1954-02-27,M,1987-11-30,d007,Sales
86788,Golgen,Saoudi,1955-11-14,M,1986-02-08,d007,Sales
86817,Shmuel,Sommen,1952-10-05,F,1985-07-08,d004,Production
86819,Wuxu,Bisiani,1955-01-28,M,1987-07-09,d009,Customer Service
86822,Halsur,Veccia,1953-07-04,M,1985-02-05,d004,Production
86823,Xiaopeng,Perly,1952-06-05,F,1988-07-04,d004,Production
86831,KayLiang,Nanard,1953-06-16,M,1987-05-03,d007,Sales
86832,Duro,Magalhaes,1954-06-08,M,1986-11-14,d004,Production
86838,Janche,Gecseg,1955-11-01,M,1986-03-12,d009,Customer Service
86851,Kensyu,Schusler,1955-01-26,M,1985-09-23,d008,Research
86852,Lijie,McFarlin,1955-08-22,F,1988-03-17,d004,Production
86853,Dhritiman,Giveon,1954-03-18,M,1987-05-21,d007,Sales
86853,Dhritiman,Giveon,1954-03-18,M,1987-05-21,d009,Customer Service
86856,Vasilis,Perelgut,1955-04-30,F,1985-03-25,d002,Finance
86862,Pascal,Fetvedt,1952-06-02,M,1988-04-05,d006,Quality Management
86871,Djenana,Zolotykh,1955-04-28,F,1987-05-04,d005,Development
86887,Martijn,Roison,1954-04-07,M,1985-09-11,d008,Research
86905,Alenka,Streng,1955-08-01,M,1987-10-17,d005,Development
86906,Adel,Fiutem,1952-11-28,F,1985-06-07,d005,Development
86934,Jovan,Strooper,1954-10-09,M,1987-10-02,d004,Production
86934,Jovan,Strooper,1954-10-09,M,1987-10-02,d005,Development
86941,Zhiguo,Tanemo,1953-10-27,F,1988-01-26,d009,Customer Service
86947,Vitali,Hooghiemstra,1953-09-20,M,1986-08-31,d003,Human Resources
86948,Rosita,Swan,1952-09-29,M,1985-04-02,d007,Sales
86951,Martijn,Coors,1953-02-26,F,1985-07-21,d004,Production
86952,Richard,Oskamp,1954-12-01,M,1985-04-26,d008,Research
86957,Aris,Guenter,1953-03-29,F,1987-08-25,d006,Quality Management
86969,Shai,Rijckaert,1955-07-10,M,1988-06-25,d005,Development
86970,Hugo,Zizka,1953-02-08,F,1985-08-12,d004,Production
86973,Shao,Honiden,1952-09-24,M,1986-03-31,d004,Production
86973,Shao,Honiden,1952-09-24,M,1986-03-31,d005,Development
86977,Volkmar,Hofstetter,1955-02-03,M,1988-04-16,d004,Production
86984,Lakshmi,Kawashima,1952-07-11,F,1986-03-07,d005,Development
87001,Sanjit,Maquelin,1952-05-02,F,1987-05-07,d007,Sales
87001,Sanjit,Maquelin,1952-05-02,F,1987-05-07,d009,Customer Service
87022,Mario,Eterovic,1955-06-16,F,1985-04-11,d005,Development
87028,Greger,Perfilyeva,1952-02-23,M,1985-05-15,d004,Production
87030,Shmuel,Prenel,1953-05-10,M,1986-12-07,d007,Sales
87043,Fay,Anily,1953-03-15,F,1987-07-01,d005,Development
87047,True,Beilner,1952-06-01,M,1986-05-15,d003,Human Resources
87054,Szabolcs,Kandlur,1952-12-03,F,1987-03-21,d005,Development
87059,Girolamo,Leuchs,1953-05-31,M,1988-04-12,d007,Sales
87060,Willard,Birdsall,1955-06-03,M,1987-03-31,d007,Sales
87064,Ewing,Bednarek,1953-01-13,M,1986-03-15,d005,Development
87066,Jaber,Zobel,1954-11-24,M,1985-12-20,d004,Production
87066,Jaber,Zobel,1954-11-24,M,1985-12-20,d009,Customer Service
87070,Tsz,Farrow,1952-05-05,M,1985-08-31,d005,Development
87078,Boalin,Muntz,1953-05-24,F,1986-03-04,d005,Development
87091,Sashi,Hiraishi,1952-08-13,M,1987-11-12,d008,Research
87094,Stevo,Turnbull,1955-03-22,M,1987-02-08,d005,Development
87094,Stevo,Turnbull,1955-03-22,M,1987-02-08,d008,Research
87095,Jixiang,Laurillard,1954-08-05,M,1987-09-26,d008,Research
